Year,Month,City,AQI,Car,Bike,TotalGarbageT,GeneralGarbageT,HugeGarbageT,RecycleGarbageT,KitchenWasteT,WastePerPersonKG,PenaltyConstruction,PenaltyPollution,PenaltyMobilePollution,ExamConstruction,ExamPollution,ExamMobliePollution
98,10M,基隆市,yellow,87639,189988,86557,42573,3091,33853,7040,1.007,9,47,3534,66,1152,27485
98,11M,基隆市,yellow,87840,189845,83207,40753,2046,33322,7086,1,14,22,1794,73,1082,26989
98,12M,基隆市,yellow,87797,190771,84021,41845,1605,33277,7294,0.977,19,20,540,67,1092,9981
98,1M,基隆市,yellow,87623,187851,87561,43993,1623,34556,7389,1.019,24,19,102,55,803,8281
98,2M,基隆市,yellow,87274,188213,89569,46267,2066,33981,7256,1.154,5,8,44,31,740,5432
98,3M,基隆市,yellow,87243,188455,88558,45097,1761,34150,7550,1.031,20,20,164,41,1013,6244
98,4M,基隆市,yellow,87197,188470,84434,42733,1652,32587,7461,1.016,12,29,44,72,992,9835
98,5M,基隆市,yellow,87204,188598,87927,45604,1651,33051,7622,1.023,12,30,1186,51,996,13768
98,6M,基隆市,yellow,87234,188802,88452,46082,1744,33216,7410,1.064,14,29,31,49,1021,16949
98,7M,基隆市,green,87440,189048,87115,44631,1725,33528,7230,1.014,9,43,262,70,1161,15519
98,8M,基隆市,yellow,87485,189502,87439,44735,1816,33684,7203,1.017,17,18,810,63,1272,19609
98,9M,基隆市,green,87518,189792,107495,53881,11532,34998,7084,1.292,5,20,132,53,1161,17227
98,10M,連江縣,yellow,0,0,81978,37464,1230,36680,6603,0.954,13,20,49,54,738,50918
98,11M,連江縣,yellow,0,0,77983,35197,1167,35222,6397,0.937,2,19,1662,53,926,52513
98,12M,連江縣,orange,0,0,78590,35394,1087,35887,6222,0.914,10,20,23,54,816,42816
98,1M,連江縣,yellow,0,0,90038,47973,2318,32857,6890,1.047,2,7,10,26,529,9468
98,2M,連江縣,orange,0,0,79517,40865,1725,30310,6616,1.024,19,5,74,7,418,8912
98,3M,連江縣,yellow,0,0,85521,44902,1827,32088,6703,0.995,9,17,82,37,612,32103
98,4M,連江縣,orange,0,0,81092,40639,1752,31762,6939,0.975,14,26,177,60,637,27275
98,5M,連江縣,orange,0,0,85239,43591,1710,32733,7206,0.992,8,8,667,48,711,11098
98,6M,連江縣,yellow,0,0,82502,41097,1570,32668,7167,0.992,7,27,54,60,991,35181
98,7M,連江縣,green,0,0,85674,41599,1291,35909,6876,0.997,23,22,1531,26,779,23882
98,8M,連江縣,yellow,0,0,85132,40664,1561,35793,7115,0.99,4,28,2506,37,847,7251
98,9M,連江縣,yellow,0,0,81417,38147,1265,36218,5787,0.979,6,18,58,77,698,4699
98,10M,雲林縣,orange,228387,483959,79810,35298,1134,34443,8934,0.927,6,20,66,84,971,65836
98,11M,雲林縣,orange,228893,484551,77048,33874,1077,33815,8282,0.925,7,27,47,61,1011,74434
98,12M,雲林縣,orange,229534,486157,79359,34394,1090,35476,8399,0.921,2,15,69,40,813,13741
98,1M,雲林縣,orange,227459,479829,81967,38143,1198,35853,6773,0.953,9,53,25,49,528,5273
98,2M,雲林縣,orange,227311,480461,77132,36442,987,33394,6309,0.959,10,32,6,42,508,5364
98,3M,雲林縣,orange,227297,480760,80662,38564,1021,34226,6851,0.938,17,18,27,43,606,4687
98,4M,雲林縣,orange,227318,480849,77731,38060,919,32625,6127,0.934,3,20,1140,20,641,62
98,5M,雲林縣,orange,227676,481206,79533,39979,1100,31653,6800,0.925,4,23,37,13,617,1179
98,6M,雲林縣,yellow,227721,481580,81026,39719,969,32635,7703,0.973,8,16,32,15,803,1294
98,7M,雲林縣,yellow,228228,482048,80799,38651,1189,33113,7845,0.939,10,15,871,25,950,4569
98,8M,雲林縣,yellow,228113,482633,80872,37462,1375,33358,8678,0.94,3,28,138,22,918,9728
98,9M,雲林縣,orange,227908,483616,77647,34848,969,33723,8107,0.932,3,28,23,36,920,9507
98,10M,新北市,yellow,890798,2238299,76935,33847,1428,33824,7836,0.893,4,19,1872,59,1147,9283
98,11M,新北市,yellow,891579,2241756,74031,32551,1038,32707,7735,0.888,4,23,15,55,1080,31340
98,12M,新北市,orange,892268,2259828,76069,33666,1057,33483,7862,0.883,5,13,25,36,934,51965
98,1M,新北市,yellow,890721,2213408,80045,36515,1334,33889,8307,0.929,10,40,30,38,715,28899
98,2M,新北市,yellow,889840,2217002,78970,34433,1153,35532,7853,1.015,5,11,47,39,642,4174
98,3M,新北市,yellow,889868,2219166,81596,37118,1019,35424,8035,0.947,6,18,2747,48,967,29998
98,4M,新北市,yellow,889487,2218515,79035,35491,1075,34298,8171,0.948,8,27,64,48,779,6967
98,5M,新北市,yellow,889053,2218908,81557,36844,1125,35347,8241,0.947,12,25,64,56,918,55564
98,6M,新北市,yellow,888660,2219378,78666,35254,1135,34282,7996,0.944,5,27,1165,36,884,54672
98,7M,新北市,yellow,890509,2223402,78576,36062,1140,33436,7938,0.912,5,53,75,58,1021,34568
98,8M,新北市,yellow,890757,2228092,79819,36090,1241,34339,8149,0.926,3,28,1552,37,946,37464
98,9M,新北市,green,891326,2234354,76689,34135,1298,33554,7702,0.92,8,30,955,59,879,28290
98,10M,新竹市,yellow,129024,257680,78050,32583,1384,36056,8028,0.906,4,36,1048,41,1645,64184
98,11M,新竹市,yellow,129445,258725,74540,30816,1153,34767,7804,0.894,19,56,32,18,1345,50704
98,12M,新竹市,orange,129802,262338,77810,31029,1149,37674,7958,0.903,14,30,849,12,1116,39474
98,1M,新竹市,yellow,128509,255363,78126,35136,1646,33457,7887,0.907,4,33,6,34,819,0
98,2M,新竹市,orange,128412,255440,73444,32039,981,32852,7573,0.944,13,12,3,54,594,0
98,3M,新竹市,yellow,128398,255398,78086,34544,1096,34298,8148,0.906,13,29,1542,17,834,0
98,4M,新竹市,orange,128230,255624,75176,32588,1082,33643,7863,0.902,8,39,1,20,836,3819
98,5M,新竹市,orange,128354,255552,77350,34466,1124,33565,8194,0.898,7,45,0,7,1057,32539
98,6M,新竹市,yellow,128447,255263,75818,32653,1361,33656,8148,0.91,2,27,16,2,853,25335
98,7M,新竹市,yellow,128639,255047,78816,34206,1541,34911,8157,0.915,4,33,50,6,1066,40264
98,8M,新竹市,yellow,128815,255342,80105,35253,1223,35616,8013,0.93,4,40,39,16,1683,139957
98,9M,新竹市,yellow,128951,256309,76679,32517,1362,34796,8004,0.92,5,50,25,20,1502,98997
98,10M,新竹縣,yellow,174848,269742,76037,32821,1555,34045,7616,0.883,3,46,755,4,1012,92491
98,11M,新竹縣,yellow,175500,270286,73146,31301,1334,35162,5349,0.878,5,17,29,7,1295,63486
98,12M,新竹縣,orange,176286,271233,78386,32027,1406,36909,8045,0.91,4,81,502,5,1206,32342
98,1M,新竹縣,yellow,173639,263476,74579,31544,1377,34092,7565,0.866,1,39,63,26,1039,56753
98,2M,新竹縣,yellow,173640,264311,73090,29130,1725,34849,7385,0.939,32,31,42,14,745,7178
98,3M,新竹縣,yellow,173578,264697,74902,32275,1222,33903,7503,0.869,20,97,1464,20,1197,61491
98,4M,新竹縣,yellow,173692,265015,73364,31024,1135,33799,7405,0.88,10,61,25,24,1200,52515
98,5M,新竹縣,yellow,173987,265591,74588,32273,1131,33715,7469,0.866,10,61,1522,7,1082,63227
98,6M,新竹縣,yellow,174478,266404,73410,31969,1279,32549,7613,0.881,11,74,6,9,1063,59230
98,7M,新竹縣,yellow,174531,267672,75417,33555,1501,32769,7592,0.876,9,64,2178,7,1095,53567
98,8M,新竹縣,yellow,174767,268159,75934,33444,2980,31920,7590,0.882,4,43,604,7,1111,46745
98,9M,新竹縣,yellow,174578,269094,74854,32562,1725,32953,7613,0.898,5,45,41,18,995,72977
98,10M,嘉義市,orange,82358,198573,80252,32513,2406,37894,7438,0.932,8,28,316,12,1275,31978
98,11M,嘉義市,orange,82570,199018,79185,30936,2000,38862,7387,0.95,12,24,16,11,1282,35543
98,12M,嘉義市,red,82870,202586,77688,30407,1418,38607,7256,0.902,6,34,5,18,1215,55589
98,1M,嘉義市,orange,82214,198604,76658,33318,1600,34119,7621,0.89,1,74,8,1,827,0
98,2M,嘉義市,red,82116,198163,73708,30685,1631,33974,7419,0.915,4,24,7,1,635,51479
98,3M,嘉義市,orange,82165,198002,75851,32715,1419,33831,7885,0.881,1,25,2,3,880,37688
98,4M,嘉義市,orange,82114,197973,72192,30362,1383,32984,7463,0.866,4,22,17,6,921,54267
98,5M,嘉義市,orange,82160,197825,73918,30831,1418,34306,7363,0.858,3,29,189,12,983,30431
98,6M,嘉義市,yellow,82163,197275,77176,31614,1325,36811,7427,0.926,3,30,14,2,998,35564
98,7M,嘉義市,yellow,82184,197238,80093,31843,1880,38944,7427,0.93,9,45,33,14,1029,52681
98,8M,嘉義市,yellow,82189,197328,77675,32405,1462,36381,7426,0.902,9,34,7,13,946,38679
98,9M,嘉義市,orange,82219,198219,82453,33554,2510,38965,7424,0.989,5,34,15,8,958,44694
98,10M,嘉義縣,orange,172213,364333,88311,38699,900,42050,6661,1.026,5,40,11,16,1444,7104
98,11M,嘉義縣,yellow,172641,364726,83391,34212,933,41580,6665,1.001,9,38,64,7,1495,83310
98,12M,嘉義縣,orange,173090,365747,85486,37058,931,40815,6682,0.993,0,34,24,10,1605,55972
98,1M,嘉義縣,orange,171710,360173,79234,30762,3051,38181,7240,0.92,7,23,923,6,953,11268
98,2M,嘉義縣,orange,171714,360858,75390,28693,1679,37768,7250,0.969,7,30,12,3,849,26061
98,3M,嘉義縣,orange,171523,361178,80384,30479,1158,41870,6876,0.933,5,28,9,12,1122,54133
98,4M,嘉義縣,orange,171562,361394,78600,29000,1027,42046,6527,0.943,1,27,254,20,1342,48837
98,5M,嘉義縣,orange,171598,361731,79709,29168,994,42875,6672,0.925,5,50,7,8,1254,44482
98,6M,嘉義縣,yellow,171808,362200,80434,29927,942,42898,6667,0.965,2,61,28,13,1237,41822
98,7M,嘉義縣,yellow,171917,362750,80703,30343,1017,42555,6788,0.937,2,26,17,13,1319,48002
98,8M,嘉義縣,yellow,171861,363304,79241,29610,958,41886,6787,0.92,8,48,7,9,1398,42587
98,9M,嘉義縣,yellow,172016,364120,79016,29759,904,41660,6693,0.948,4,38,1168,17,1425,65665
98,10M,彰化縣,orange,425833,896125,11798,7515,274,3177,832,0.971,3,0,87,12,36,4643
98,11M,彰化縣,yellow,426698,897259,12019,7591,276,3318,835,1.022,4,0,48,10,33,2918
98,12M,彰化縣,orange,428037,902353,10933,7010,221,2902,800,0.9,10,0,69,10,31,1886
98,1M,彰化縣,orange,424699,889596,12945,9571,332,2535,507,1.064,9,0,17,10,16,3788
98,2M,彰化縣,orange,424353,890567,13883,10136,276,2937,534,1.264,0,0,0,10,19,1534
98,3M,彰化縣,orange,424413,891830,10660,7760,191,2166,543,0.876,3,0,11,10,14,1233
98,4M,彰化縣,orange,424434,892237,10068,6889,199,2138,843,0.856,6,1,7,10,12,1433
98,5M,彰化縣,orange,424777,892707,10758,6913,267,2695,882,0.885,7,1,25,10,25,3731
98,6M,彰化縣,yellow,425140,892975,11570,7466,305,2985,813,0.983,2,0,65,12,20,1173
98,7M,彰化縣,yellow,425617,893914,11369,7361,262,3064,682,0.935,7,0,125,13,35,986
98,8M,彰化縣,yellow,425450,894721,12278,7662,179,3702,734,1.01,10,0,103,11,33,2717
98,9M,彰化縣,orange,425662,895931,12379,7949,525,3130,775,1.053,8,0,138,8,46,2384
98,10M,臺中市,yellow,890693,1640496,11626,6314,679,3841,792,0.959,2,0,101,14,66,2793
98,11M,臺中市,yellow,892614,1644181,11479,5971,642,4097,769,0.979,4,3,166,30,69,3457
98,12M,臺中市,orange,895088,1655139,11328,6172,653,3784,719,0.935,3,0,71,10,88,1853
98,1M,臺中市,orange,887170,1622934,14918,9108,451,4571,788,1.229,2,0,76,10,22,3443
98,2M,臺中市,orange,886367,1625249,12246,6938,159,4343,807,1.117,0,0,23,10,21,1970
98,3M,臺中市,orange,886057,1625964,11863,7185,217,3703,757,0.978,4,0,12,12,33,3334
98,4M,臺中市,orange,885825,1627377,12580,6896,705,4116,864,1.072,2,0,30,10,29,3715
98,5M,臺中市,orange,885883,1627369,12764,6583,1006,4321,853,1.053,5,0,100,10,26,1160
98,6M,臺中市,yellow,887341,1628167,12160,6128,1119,4155,758,1.037,3,0,15,15,42,1161
98,7M,臺中市,yellow,888012,1629406,12205,6254,709,4540,701,1.007,2,2,27,15,93,2596
98,8M,臺中市,yellow,889196,1631717,11794,6610,567,3817,801,0.973,5,7,198,20,103,2290
98,9M,臺中市,orange,889280,1636791,11661,5983,699,4202,778,0.994,0,0,120,10,71,2437
98,10M,臺北市,yellow,0,0,12932,6489,1276,0,848,1.069,5,0,4,10,119,413
98,11M,臺北市,yellow,0,0,11107,5652,717,0,930,0.949,1,0,9,11,113,232
98,12M,臺北市,yellow,0,0,11544,6074,739,0,1091,0.954,1,3,33,7,88,177
98,1M,臺北市,yellow,0,0,11787,6609,574,3883,721,0.973,10,0,111,10,80,4568
98,2M,臺北市,yellow,0,0,12774,7425,709,3916,723,1.168,3,0,7,5,57,889
98,3M,臺北市,yellow,0,0,11267,6280,488,3736,763,0.931,4,0,70,15,82,906
98,4M,臺北市,yellow,0,0,10877,5999,519,3658,701,0.929,6,0,8,10,49,135
98,5M,臺北市,yellow,0,0,11564,6441,599,3786,738,0.955,3,0,27,10,48,2145
98,6M,臺北市,yellow,0,0,12567,6639,556,4672,700,1.073,2,1,25,10,83,797
98,7M,臺北市,yellow,0,0,11838,6333,588,0,654,0.978,1,0,19,18,122,2723
98,8M,臺北市,yellow,0,0,12633,7016,489,0,799,1.044,4,1,33,10,114,1233
98,9M,臺北市,yellow,0,0,11564,6200,437,0,758,0.988,2,0,53,10,101,458
98,10M,臺東縣,yellow,64983,176878,10904,5519,406,4008,970,0.904,1,1,62,12,139,2423
98,11M,臺東縣,yellow,65066,177293,10694,5420,337,4004,932,0.916,1,0,88,2,106,5000
98,12M,臺東縣,yellow,65412,177999,10888,5583,278,4005,1023,0.903,0,1,38,1,120,10375
98,1M,臺東縣,yellow,64908,175118,12231,6187,632,4231,1181,1.011,4,1,25,3,77,5112
98,2M,臺東縣,green,64594,175402,11835,6408,550,3686,1192,1.046,1,0,8,7,49,124
98,3M,臺東縣,green,64738,175616,10754,5430,389,3786,1150,0.89,0,0,0,8,84,590
98,4M,臺東縣,yellow,64755,175704,10889,5575,545,3714,1054,0.931,0,2,92,6,94,430
98,5M,臺東縣,green,64767,175828,11347,5858,424,3997,1068,0.939,4,1,54,12,92,506
98,6M,臺東縣,green,64818,175939,11388,5867,391,4050,1079,0.975,2,1,5,3,81,467
98,7M,臺東縣,green,64899,176055,11463,6001,358,4101,1004,0.95,0,2,5,18,113,1772
98,8M,臺東縣,green,64864,176214,10761,5522,256,4009,974,0.892,1,2,14,5,201,778
98,9M,臺東縣,yellow,64879,176663,11229,5842,289,4035,1064,0.962,0,0,27,10,148,3575
98,10M,臺南市,orange,566722,1378773,12477,5761,271,5080,1364,1.036,1,5,83,17,103,1541
98,11M,臺南市,orange,567887,1380208,11914,5415,257,4992,1250,1.022,0,0,64,3,136,1156
98,12M,臺南市,red,569768,1389249,12111,5705,267,4851,1288,1.006,0,0,73,10,140,2177
98,1M,臺南市,orange,567950,1369452,13458,6869,507,5051,1031,1.116,0,3,4,11,104,889
98,2M,臺南市,orange,567664,1370068,11054,5359,194,4369,1132,1.015,2,3,95,1,98,1409
98,3M,臺南市,orange,566696,1370313,11204,5453,208,4403,1140,0.93,1,7,142,19,111,2548
98,4M,臺南市,orange,566445,1370691,11450,5469,174,4703,1104,0.982,1,1,139,7,97,1378
98,5M,臺南市,orange,566373,1371089,11852,5652,241,4785,1173,0.984,3,4,93,9,117,1014
98,6M,臺南市,yellow,567069,1371393,12408,5949,263,4891,1306,1.064,3,1,115,11,168,346
98,7M,臺南市,yellow,567985,1371796,12388,5897,290,4950,1250,1.028,2,0,24,28,112,3233
98,8M,臺南市,yellow,566111,1373293,12370,5955,308,4966,1141,1.027,4,2,36,19,88,2021
98,9M,臺南市,yellow,565797,1377324,12318,5655,333,5093,1237,1.057,7,6,132,3,107,2469
98,10M,澎湖縣,yellow,21842,67348,11424,5467,213,4672,1071,0.958,1,0,54,11,131,1731
98,11M,澎湖縣,yellow,21924,67431,11393,5388,257,4683,1066,0.988,1,2,72,9,137,1615
98,12M,澎湖縣,yellow,22051,68426,11293,5439,249,4521,1083,0.948,0,0,52,13,146,112
98,1M,澎湖縣,yellow,21404,65604,11888,5678,267,4871,1072,0.988,1,6,31,14,68,935
98,2M,澎湖縣,yellow,21480,65854,13208,6487,481,5170,1069,1.215,2,0,40,3,40,903
98,3M,澎湖縣,yellow,21588,66167,11738,5647,276,4637,1178,0.976,4,0,66,7,111,282
98,4M,澎湖縣,yellow,21643,66443,11584,5272,360,4820,1131,0.997,0,2,32,4,74,863
98,5M,澎湖縣,yellow,21711,66733,12348,5873,261,5055,1159,1.029,1,0,32,12,83,2475
98,6M,澎湖縣,yellow,21720,66904,12747,6001,306,5280,1159,1.1,1,0,60,7,118,0
98,7M,澎湖縣,green,21772,67055,12011,5784,318,4800,1108,1.005,5,2,91,18,186,1518
98,8M,澎湖縣,yellow,21805,67249,11964,5763,198,4926,1077,1.001,5,2,87,16,114,1829
98,9M,澎湖縣,yellow,21841,67234,11933,5598,313,4910,1112,1.033,7,1,48,15,139,2425
99,10M,宜蘭縣,green,136536,294971,12316,5507,250,5549,1010,1.044,0,0,37,2,183,1919
99,11M,宜蘭縣,yellow,136911,295169,11908,5187,228,5510,983,1.043,0,0,68,11,140,1457
99,12M,宜蘭縣,yellow,137161,295228,12042,5386,261,5405,990,1.022,0,2,32,4,154,452
99,1M,宜蘭縣,yellow,135723,292415,12689,6076,437,5105,1071,1.066,0,2,26,0,91,0
99,2M,宜蘭縣,yellow,135782,292329,11638,5525,203,4851,1058,1.084,1,1,1,9,111,121
99,3M,宜蘭縣,yellow,135715,292113,11083,5266,261,4495,1061,0.933,0,0,17,16,190,52
99,4M,宜蘭縣,yellow,135743,292105,11372,5303,209,4795,1065,0.991,2,4,1,14,115,0
99,5M,宜蘭縣,yellow,135910,292286,11913,5700,197,4912,1104,1.005,1,2,1,14,116,0
99,6M,宜蘭縣,green,136108,292534,12196,5821,190,5097,1088,1.064,1,2,5,5,158,202
99,7M,宜蘭縣,green,136236,293170,12140,5754,237,5150,998,1.026,0,2,37,15,167,1682
99,8M,宜蘭縣,green,136318,293694,12248,5707,223,5293,1024,1.036,1,1,66,8,182,558
99,9M,宜蘭縣,green,136526,294685,12205,5526,249,5396,1034,1.068,4,3,40,10,164,707
99,10M,花蓮縣,yellow,106059,244517,12481,5405,270,5605,1201,1.067,5,0,187,20,188,2368
99,11M,花蓮縣,yellow,106347,244681,12237,5354,267,5429,1187,1.081,0,3,572,12,182,715
99,12M,花蓮縣,yellow,106454,244822,12111,5430,226,5351,1104,1.036,1,0,578,32,126,263
99,1M,花蓮縣,yellow,105036,241752,14087,6680,441,5960,1006,1.196,0,5,1,1,144,394
99,2M,花蓮縣,yellow,105161,241854,11024,4775,253,5010,986,1.001,0,1,26,10,172,1402
99,3M,花蓮縣,yellow,105110,241747,12234,5614,317,5292,1010,1.041,0,2,59,3,158,2619
99,4M,花蓮縣,yellow,105070,241964,11988,5376,273,5311,1029,1.054,1,0,54,3,144,1455
99,5M,花蓮縣,yellow,105181,242136,12220,5627,230,5321,1041,1.041,0,1,68,3,133,1245
99,6M,花蓮縣,yellow,105397,242439,12263,5674,250,5319,1021,1.08,1,2,31,2,164,1201
99,7M,花蓮縣,yellow,105727,243038,12172,5460,232,5360,1121,1.038,1,0,121,11,158,1760
99,8M,花蓮縣,yellow,105832,243565,12480,5599,350,5339,1193,1.065,1,1,33,17,154,1440
99,9M,花蓮縣,yellow,106033,244240,12069,5092,208,5540,1229,1.065,4,1,33,35,156,1145
99,10M,金門縣,orange,0,0,12347,5093,339,5877,1038,1.061,0,1,0,14,171,2302
99,11M,金門縣,orange,0,0,12140,5047,318,5743,1032,1.079,1,2,224,16,149,1257
99,12M,金門縣,red,0,0,11558,5105,189,5244,1020,0.994,0,0,77,2,126,254
99,1M,金門縣,red,0,0,12815,5825,275,5621,1093,1.096,3,2,20,4,194,1536
99,2M,金門縣,yellow,0,0,13212,6090,292,5860,970,1.252,0,1,12,2,103,890
99,3M,金門縣,orange,0,0,11803,5324,208,5231,1040,1.011,1,0,78,16,139,2500
99,4M,金門縣,orange,0,0,12523,5635,169,5658,1061,1.108,3,0,23,6,158,285
99,5M,金門縣,orange,0,0,12941,5843,224,5832,1042,1.109,1,0,21,8,158,903
99,6M,金門縣,yellow,0,0,13312,5712,213,6226,1161,1.179,0,1,37,14,185,1525
99,7M,金門縣,yellow,0,0,14969,6892,876,6170,1031,1.284,2,0,120,19,273,2206
99,8M,金門縣,yellow,0,0,13528,5958,313,6240,1017,1.161,8,0,270,35,181,1418
99,9M,金門縣,yellow,0,0,12638,5270,283,6050,1034,1.122,3,0,158,41,213,1542
99,10M,南投縣,orange,186826,354248,11602,5251,169,5279,904,1.002,1,2,37,32,183,181
99,11M,南投縣,orange,187119,354612,11052,4991,137,5011,914,0.987,0,0,200,18,175,19
99,12M,南投縣,orange,187531,354572,11320,5098,163,5151,908,0.978,2,0,313,19,133,0
99,1M,南投縣,orange,185553,349671,14335,6338,364,6466,1168,1.234,0,1,0,2,94,0
99,2M,南投縣,orange,185694,349631,11205,4949,132,5108,1017,1.068,0,1,113,1,106,108
99,3M,南投縣,orange,185589,349717,11422,5003,189,5174,1056,0.984,0,2,211,2,119,995
99,4M,南投縣,orange,185606,349966,11217,4914,172,5089,1042,0.999,0,1,39,6,142,933
99,5M,南投縣,yellow,185691,350360,12494,5580,157,5662,1095,1.077,2,1,172,19,150,1012
99,6M,南投縣,yellow,185960,350946,12601,5613,174,5757,1057,1.123,2,2,425,9,181,532
99,7M,南投縣,green,186204,351687,12650,5774,206,5735,936,1.092,1,1,292,22,125,374
99,8M,南投縣,yellow,186320,352454,11597,5233,171,5322,870,1.001,3,0,140,22,181,785
99,9M,南投縣,yellow,186605,353516,12602,5606,169,5793,1034,1.124,1,1,98,21,190,702
99,10M,屏東縣,yellow,249566,707704,12538,5319,202,5831,1187,1.086,0,1,232,21,149,77
99,11M,屏東縣,orange,250126,708348,11368,4816,142,5263,1147,1.018,2,0,294,9,128,0
99,12M,屏東縣,orange,250595,709107,11806,5055,167,5420,1165,1.023,0,0,10,10,118,0
99,1M,屏東縣,orange,246792,697762,12223,5482,195,5460,1087,1.057,2,2,52,21,111,0
99,2M,屏東縣,yellow,246906,698456,12830,5726,317,5841,946,1.229,0,0,2,2,95,0
99,3M,屏東縣,orange,246775,699471,11306,5310,113,4815,1068,0.978,2,1,106,4,151,0
99,4M,屏東縣,orange,247256,700165,11606,5127,173,5245,1060,1.037,0,1,0,8,143,122
99,5M,屏東縣,yellow,247617,700933,12266,5377,131,5627,1131,1.061,1,1,11,18,173,322
99,6M,屏東縣,yellow,248059,702149,12830,5597,146,5936,1151,1.147,0,2,60,10,177,307
99,7M,屏東縣,green,248672,703527,12800,5443,161,6018,1178,1.108,1,0,69,14,143,319
99,8M,屏東縣,yellow,248835,704564,14586,6280,389,6783,1134,1.263,0,4,71,7,150,213
99,9M,屏東縣,yellow,249167,706529,12398,5229,175,5828,1167,1.109,0,0,69,9,173,215
99,10M,苗栗縣,yellow,192475,355134,12522,5165,196,6211,951,1.086,1,0,256,21,109,124
99,11M,苗栗縣,yellow,192913,355588,12181,4855,184,6172,970,1.091,0,2,214,42,149,182
99,12M,苗栗縣,orange,193434,355672,13007,5384,193,6450,980,1.128,2,2,125,16,90,244
99,1M,苗栗縣,yellow,190400,350243,12368,5404,260,5602,1102,1.072,1,0,94,12,93,0
99,2M,苗栗縣,yellow,190387,350788,13079,5757,222,5951,1150,1.213,0,1,14,13,90,0
99,3M,苗栗縣,orange,190247,350600,11149,4952,129,5145,923,0.967,1,0,14,17,151,0
99,4M,苗栗縣,yellow,190450,350673,11839,5208,137,5453,1041,1.061,0,0,0,14,105,0
99,5M,苗栗縣,yellow,190702,351106,12469,5324,187,5950,1007,1.081,0,1,3,29,122,3
99,6M,苗栗縣,green,191077,351880,13058,5527,180,6349,1002,1.171,3,0,4,26,146,146
99,7M,苗栗縣,green,191502,352603,12766,5380,172,6302,913,1.107,1,2,128,36,164,162
99,8M,苗栗縣,yellow,191617,353329,12613,5253,142,6307,911,1.094,0,0,76,23,146,225
99,9M,苗栗縣,yellow,191888,354779,12877,5427,178,6351,921,1.154,0,2,145,20,110,189
99,10M,桃園市,yellow,630563,1105151,14188,5763,246,7196,983,1.231,0,1,137,13,152,1
99,11M,桃園市,yellow,632351,1107549,14745,5383,224,8151,986,1.323,0,1,29,28,145,8
