AQI,縣市,監測月份
74,高雄市,10-Oct
78,高雄市,10-Oct
81,高雄市,10-Oct
65,高雄市,10-Oct
75,高雄市,10-Oct
81,高雄市,10-Oct
34,基隆市,10-Oct
43,新竹市,10-Oct
72,嘉義市,10-Oct
33,宜蘭縣,10-Oct
32,宜蘭縣,10-Oct
55,桃園市,10-Oct
48,桃園市,10-Oct
43,桃園市,10-Oct
38.9,桃園市,10-Oct
53,桃園市,10-Oct
43,桃園市,10-Oct
36,新竹縣,10-Oct
41,新竹縣,10-Oct
47,苗栗縣,10-Oct
43,苗栗縣,10-Oct
39,苗栗縣,10-Oct
55,彰化縣,10-Oct
68,彰化縣,10-Oct
60,彰化縣,10-Oct
47,南投縣,10-Oct
66,南投縣,10-Oct
55,南投縣,10-Oct
60,雲林縣,10-Oct
65,雲林縣,10-Oct
70,雲林縣,10-Oct
68,嘉義縣,10-Oct
77,嘉義縣,10-Oct
76,屏東縣,10-Oct
37.1,屏東縣,10-Oct
71,屏東縣,10-Oct
25.5,臺東縣,10-Oct
34,臺東縣,10-Oct
28,花蓮縣,10-Oct
52.2,澎湖縣,10-Oct
83,金門縣,10-Oct
60,連江縣,10-Oct
41,臺北市,10-Nov
46.4,臺北市,10-Nov
40,臺北市,10-Nov
44,臺北市,10-Nov
49,臺北市,10-Nov
46,臺北市,10-Nov
53,臺北市,10-Nov
40,新北市,10-Nov
35.8,新北市,10-Nov
57,新北市,10-Nov
38,新北市,10-Nov
42,新北市,10-Nov
43,新北市,10-Nov
44,新北市,10-Nov
64,新北市,10-Nov
42,新北市,10-Nov
41,新北市,10-Nov
39,新北市,10-Nov
65,臺中市,10-Nov
64,臺中市,10-Nov
63,臺中市,10-Nov
56,臺中市,10-Nov
57,臺中市,10-Nov
81,臺南市,10-Nov
97,臺南市,10-Nov
90,臺南市,10-Nov
87,臺南市,10-Nov
104,高雄市,10-Nov
103,高雄市,10-Nov
98,高雄市,10-Nov
116,高雄市,10-Nov
89,高雄市,10-Nov
108,高雄市,10-Nov
104,高雄市,10-Nov
103,高雄市,10-Nov
109,高雄市,10-Nov
95,高雄市,10-Nov
99,高雄市,10-Nov
96,高雄市,10-Nov
33,基隆市,10-Nov
